Date,AAPL,MSFT,JPM,GS,NKE,DIS,IBM,INTC,KO,MCD,MMM,V,WMT,CVX,XOM,CAT,BA,AXP,HD,UNH,PG,TRV,VZ,CSCO,MRK,JNJ,AMGN,CRM,HON
2018-10-25,52.017845153808594,100.6648941040039,85.35409545898438,180.1416778564453,66.08753967285156,109.33872985839844,87.49524688720703,37.895633697509766,36.95411682128906,147.25579833984375,118.63915252685547,133.3132781982422,29.555578231811523,80.4659423828125,55.62274932861328,98.83499908447266,351.8493957519531,93.79704284667969,148.88360595703125,233.06910705566406,73.4662094116211,103.30205535888672,37.22637176513672,36.49477767944336,52.97393035888672,112.43153381347656,149.67257690429688,138.7627410888672,115.26880645751953
2018-10-26,51.18952560424805,99.41938781738281,84.18199157714844,178.75277709960938,65.15635681152344,108.4096908569336,86.34662628173828,39.075862884521484,36.48534393310547,145.60104370117188,118.61348724365234,130.67584228515625,29.484058380126953,80.42987823486328,55.0687255859375,98.3392562866211,347.496826171875,91.6694107055664,143.19667053222656,227.72398376464844,72.5251693725586,103.34465789794922,36.61946487426758,35.515586853027344,53.307106018066406,111.21359252929688,147.98562622070312,133.55914306640625,114.14330291748047
2018-10-29,50.22869110107422,96.52864837646484,85.34596252441406,180.54574584960938,65.26482391357422,108.26602935791016,82.78314971923828,38.82785415649414,36.914398193359375,145.50857543945312,119.1521987915039,127.44071960449219,29.74032974243164,78.55487823486328,54.727787017822266,97.4246826171875,324.59283447265625,91.6150894165039,144.00314331054688,226.25979614257812,72.83882141113281,104.22225952148438,37.259361267089844,35.18650817871094,54.1021842956543,111.68451690673828,149.74417114257812,129.0946807861328,113.77898406982422
2018-10-30,50.47955322265625,96.41708374023438,86.85184478759766,184.57769775390625,67.36226654052734,109.91338348388672,79.849365234375,40.84620666503906,37.84400939941406,149.9268798828125,121.7303695678711,125.95124053955078,30.521093368530273,79.93949127197266,55.95658493041992,100.39920806884766,338.4435729980469,92.4208984375,146.53065490722656,227.81219482421875,73.62305450439453,107.24700927734375,38.380836486816406,35.78044128417969,55.177398681640625,114.2827377319336,150.45237731933594,130.25759887695312,115.3115463256836
2018-10-31,51.79536819458008,99.27995300292969,88.74027252197266,189.70388793945312,67.8414306640625,109.98043823242188,79.87010955810547,40.09360122680664,38.042640686035156,148.59130859375,122.01893615722656,130.78016662597656,29.88337516784668,80.51641082763672,56.5958366394043,103.69855499267578,343.2313232421875,93.00938415527344,146.2313690185547,230.5200653076172,73.20205688476562,106.61650085449219,37.661773681640625,36.71950912475586,55.737728118896484,113.66570281982422,153.40440368652344,135.25425720214844,116.81185913085938
2018-11-01,52.590553283691406,98.45269012451172,88.70772552490234,191.05067443847656,69.42356872558594,111.1968002319336,80.83882904052734,41.239627838134766,37.93140411376953,146.8946075439453,123.27596282958984,133.6073455810547,29.972774505615234,80.17025756835938,57.29901885986328,106.58760070800781,351.1723327636719,94.19540405273438,150.039306640625,230.1495819091797,73.95320892333984,106.6761474609375,36.9756965637207,36.63924789428711,55.366676330566406,114.33959197998047,153.491943359375,137.5702362060547,116.51337432861328
2018-11-02,49.1021842956543,98.67577362060547,88.21932220458984,193.34024047851562,69.23370361328125,110.3156509399414,80.03618621826172,40.290313720703125,38.13800048828125,148.4652862548828,123.65426635742188,132.6112060546875,30.19925308227539,82.73755645751953,58.20817947387695,107.51927947998047,346.0267028808594,93.89665222167969,149.5985870361328,230.2201385498047,74.13481903076172,106.42054748535156,37.35831832885742,36.50279998779297,54.72306823730469,114.22592163085938,148.8450164794922,134.8107452392578,117.34420013427734
2018-11-05,47.70825958251953,99.93061828613281,88.7972640991211,192.52374267578125,70.09256744384766,110.57424926757812,83.0737533569336,41.025814056396484,38.686222076416016,151.5228271484375,123.9365005493164,132.63021850585938,30.66712188720703,85.77360534667969,57.98798751831055,108.04924011230469,350.1180419921875,95.25470733642578,151.47764587402344,230.2201385498047,75.28223419189453,107.80936431884766,37.74093246459961,37.03251647949219,55.366676330566406,115.4601058959961,151.12074279785156,133.48028564453125,118.71537780761719
2018-11-06,48.224178314208984,100.12578582763672,89.21239471435547,192.08599853515625,69.22464752197266,111.78103637695312,85.19110107421875,40.66436004638672,39.01994323730469,153.47157287597656,125.25120544433594,133.5693817138672,30.79227066040039,85.74475860595703,58.23662185668945,110.54509735107422,354.46087646484375,95.04645538330078,151.3280029296875,232.45166015625,75.5381088256836,109.57310485839844,37.74093246459961,37.321468353271484,55.51057052612305,115.76055145263672,151.78115844726562,132.01185607910156,119.73978424072266
2018-11-07,49.686737060546875,104.06689453125,90.74268341064453,194.67860412597656,70.4903564453125,112.106689453125,86.38124084472656,41.92946243286133,39.22651290893555,154.76513671875,129.0927276611328,137.35479736328125,31.087284088134766,87.16541290283203,58.975284576416016,115.47706604003906,359.8290100097656,97.15599060058594,155.6680450439453,242.23348999023438,75.35649871826172,111.00454711914062,38.03120422363281,38.44512176513672,56.85079574584961,117.53060913085938,157.24769592285156,139.7384033203125,121.1513442993164
2018-11-08,49.51338195800781,103.87169647216797,91.4752426147461,194.99000549316406,70.31858825683594,111.10100555419922,86.45829010009766,42.16183853149414,39.19473648071289,155.7982940673828,130.87570190429688,137.7816925048828,31.254169464111328,86.07649230957031,58.03771209716797,112.30589294433594,360.2760009765625,98.2333755493164,156.30821228027344,244.01515197753906,75.41426849365234,111.6094970703125,38.44021224975586,38.87852096557617,57.15370178222656,117.97716522216797,155.97457885742188,139.8172607421875,121.43367004394531
2018-11-09,48.55867385864258,101.84537506103516,90.58802032470703,187.41432189941406,69.03479766845703,113.01655578613281,86.57041931152344,41.40449523925781,39.47282791137695,156.1846923828125,128.97091674804688,136.54840087890625,31.45680809020996,86.18464660644531,58.02336502075195,108.47663116455078,358.886474609375,98.03421783447266,154.6370849609375,243.92698669433594,76.28103637695312,111.64356231689453,38.5655517578125,37.811058044433594,56.684226989746094,118.0096435546875,153.69888305664062,134.93887329101562,121.24813079833984
2018-11-12,46.11257553100586,99.33573150634766,88.68328857421875,173.44142150878906,67.89567565917969,111.77144622802734,84.720458984375,40.14797592163086,39.6237907409668,154.86587524414062,126.36713409423828,132.55429077148438,30.95319366455078,84.65582275390625,57.277191162109375,106.84406280517578,346.9249267578125,96.41358184814453,149.1829071044922,240.24887084960938,76.52041625976562,108.24393463134766,38.7370719909668,36.61515808105469,56.55552291870117,118.23695373535156,152.42575073242188,128.6117706298828,119.48167419433594
2018-11-13,45.651859283447266,99.40078735351562,89.2042236328125,172.5996551513672,67.98609161376953,111.91512298583984,84.67839813232422,40.78483581542969,39.61583709716797,154.5635223388672,127.2200698852539,132.55429077148438,30.676057815551758,83.18468475341797,55.96418762207031,107.66458892822266,339.61773681640625,97.65396118164062,148.82540893554688,237.46163940429688,77.15602111816406,108.0479507446289,38.69749069213867,36.21385955810547,56.49492645263672,117.47374725341797,152.41775512695312,130.2477569580078,119.1186752319336
2018-11-14,44.362308502197266,97.99117279052734,87.3646469116211,170.4447784423828,67.98609161376953,112.17371368408203,84.22991943359375,40.52665710449219,39.53638458251953,154.42916870117188,127.02128601074219,132.33612060546875,30.255870819091797,83.45149230957031,55.52651596069336,106.92952728271484,334.96331787109375,97.57247161865234,149.5736846923828,233.70416259765625,77.17253112792969,104.8357162475586,38.882205963134766,35.57978820800781,56.1011848449707,117.1246109008789,151.47080993652344,127.47842407226562,118.99774169921875
