date,ticker,return,volatility,momentum,sma_ratio,vix_z
2019-06-24,CRM,-0.0272888065192087,0.024770025013283462,-0.001352928539991114,0.9944068818548235,0.06851618664021092
2019-06-24,HON,0.0017208458553499,0.007826847280335421,0.04858505927906401,1.023339599896226,0.06851618664021092
2019-06-24,DOW,0.025227179131428,0.02014514330463237,0.036278766645043294,0.9966350960679823,0.06851618664021092
2019-06-25,AAPL,-0.0151580761166928,0.013949855012703044,0.0908160507870379,1.0342667082727475,0.5283276292107237
2019-06-25,MSFT,-0.031572284614749,0.015937557604762658,0.0580138121963239,1.0232548568250426,0.5283276292107237
2019-06-25,JPM,-0.0082826612153716,0.010447497237847386,-0.016843621551393108,0.9876917459617927,0.5283276292107237
2019-06-25,GS,-0.0072408685815391,0.014490438772239635,0.022328584496697397,1.025099285539891,0.5283276292107237
2019-06-25,NKE,-0.0222483848168825,0.018393557489695733,0.011724379364946216,1.0043206746840783,0.5283276292107237
2019-06-25,DIS,0.0051717062338227,0.012913869758142455,0.05415369634765901,1.020144399185606,0.5283276292107237
2019-06-25,IBM,-0.0071041755186779,0.011569330021417822,0.0463161604070252,1.0320496780822355,0.5283276292107237
2019-06-25,INTC,-0.0163763997490438,0.01477447240045195,0.05212323858578319,1.0215873378026679,0.5283276292107237
2019-06-25,KO,-0.003081508216197,0.00829425251629466,0.0509469526625256,1.0241096243468055,0.5283276292107237
2019-06-25,MCD,0.0087779487711003,0.008259661715462427,0.045933371039087505,1.0176530332618208,0.5283276292107237
2019-06-25,MMM,-0.0077862095349862,0.012144828664077602,0.0366309322092274,1.0296999108935818,0.5283276292107237
2019-06-25,V,-0.0147829102072799,0.011253136828997165,0.05308644470282461,1.0197001283381784,0.5283276292107237
2019-06-25,WMT,-0.0046747666664892,0.006066725182878602,0.0759864211763131,1.0370184864266303,0.5283276292107237
2019-06-25,CVX,-0.0101675642013389,0.010688742523684566,0.0418677778712377,1.0271741797169553,0.5283276292107237
2019-06-25,XOM,-0.0088371479639238,0.012266909074407334,0.030385384034210296,1.0258367945644598,0.5283276292107237
2019-06-25,CAT,-0.0049117922311033,0.009470382017274653,0.0853641799425488,1.056876726947772,0.5283276292107237
2019-06-25,BA,-0.0124868827498325,0.01697867210441772,0.042705135661264985,1.0388901804050739,0.5283276292107237
2019-06-25,AXP,-0.0078944796105872,0.010160251843019776,0.031135909850358603,1.0202401503771528,0.5283276292107237
2019-06-25,HD,-0.0036982553366909,0.011226224719059416,0.06433552995027582,1.026913041562331,0.5283276292107237
2019-06-25,UNH,-0.0079315262032222,0.012230119720113385,0.006035658273543508,1.0133110859096806,0.5283276292107237
2019-06-25,PG,-0.0054302171138413,0.010981524362742946,0.04733009020170489,1.0307452205431262,0.5283276292107237
2019-06-25,TRV,0.0073019645111236,0.006400273418884171,0.0404465284188497,1.0282674410972161,0.5283276292107237
2019-06-25,VZ,-0.0046337372271358,0.016482562374296426,-0.019761105177566005,1.01271280142711,0.5283276292107237
2019-06-25,CSCO,-0.0192373609717962,0.016691270180400793,0.0337788830966221,1.016038593453686,0.5283276292107237
2019-06-25,MRK,-0.0031577091640296,0.008519394694705057,0.05638017950762159,1.036896300146873,0.5283276292107237
2019-06-25,JNJ,0.0082485801925118,0.012968483250074209,0.0398239950130879,1.0446983532497351,0.5283276292107237
2019-06-25,AMGN,-0.0021100919384168,0.011477446420420858,0.07546188820858331,1.04479132495585,0.5283276292107237
2019-06-25,CRM,-0.0211065968695206,0.025152662854406028,-0.027664010640504413,0.9749828963241096,0.5283276292107237
2019-06-25,HON,-0.0038372031886539,0.007940200589095696,0.0433061287923566,1.0173515463794813,0.5283276292107237
2019-06-25,DOW,0.0022188014285233,0.02005545926412878,0.028438085685609293,0.9977032305721476,0.5283276292107237
2019-06-26,AAPL,0.0216293030533465,0.014297298032174286,0.1165800569922186,1.0509285063447593,0.47524589407092
2019-06-26,MSFT,0.0037474280866909,0.015919542927486156,0.06239483703160051,1.0241833353949328,0.47524589407092
2019-06-26,JPM,0.006681657691574,0.010304079749240958,0.000684919422122194,0.9943085103998783,0.47524589407092
2019-06-26,GS,0.0048454410315514,0.013797359230405988,0.045619403683423994,1.0279114535516578,0.47524589407092
2019-06-26,NKE,-0.0008471388879294,0.018183716945450748,0.022561903007831917,1.0025556282213641,0.47524589407092
2019-06-26,DIS,0.0032871957073277,0.01288405396658653,0.0587211838005455,1.0207410679713553,0.47524589407092
2019-06-26,IBM,0.0011563591605583,0.010983261766137092,0.0612311582149337,1.0302934745124381,0.47524589407092
2019-06-26,INTC,0.0286018880355858,0.014667919010469863,0.1031618268348451,1.0457897944533185,0.47524589407092
2019-06-26,KO,-0.0123647667290576,0.008464680887281332,0.0488619326858932,1.0091645038100152,0.47524589407092
2019-06-26,MCD,-0.005639284678488,0.008263301556249733,0.04585612988342,1.009767397632242,0.47524589407092
2019-06-26,MMM,-0.0008721262695456,0.011428932393811762,0.052255845869232195,1.0263066394509297,0.47524589407092
2019-06-26,V,-0.0012845335766931,0.011242421907627906,0.0452229249193138,1.0162726950757364,0.47524589407092
2019-06-26,WMT,-0.0050575977963412,0.006222558632199981,0.0733638349372898,1.0282241338241767,0.47524589407092
2019-06-26,CVX,0.0023457886547106,0.010617878862321043,0.0475832315798747,1.0272996855562833,0.47524589407092
2019-06-26,XOM,0.0043267567339868,0.011235641565108978,0.054820047668712894,1.0276491752719166,0.47524589407092
2019-06-26,CAT,0.0107696312117298,0.008944412086052173,0.10679294217885191,1.0628343104342721,0.47524589407092
2019-06-26,BA,0.01521714312011,0.017210224413536385,0.057978572507504905,1.0518726708279498,0.47524589407092
2019-06-26,AXP,0.0034913844937252,0.00973959006942925,0.0458395865728164,1.021617972008459,0.47524589407092
2019-06-26,HD,0.0082053949397999,0.010828832979498496,0.08307876392169641,1.0313476881483927,0.47524589407092
2019-06-26,UNH,-0.0169180959768271,0.011762444592536872,0.011610928155816512,0.9956872212917505,0.47524589407092
2019-06-26,PG,-0.0178127007318427,0.010672187357546907,0.0504190614841364,1.0100462843616191,0.47524589407092
2019-06-26,TRV,-0.0289297087941833,0.00889824205201949,0.022737598398095096,0.9974912934404062,0.47524589407092
2019-06-26,VZ,-0.0174136301407189,0.016764690430802975,-0.027228603079291307,0.9965194908760918,0.47524589407092
2019-06-26,CSCO,0.0092723682973456,0.016616609641762387,0.0511438247369542,1.023102927475701,0.47524589407092
2019-06-26,MRK,-0.0199436943875525,0.009399245551841968,0.04764781667207299,1.0139774808085762,0.47524589407092
2019-06-26,JNJ,-0.0165696385177737,0.013204914002113011,0.0360739634212989,1.0256971206946606,0.47524589407092
2019-06-26,AMGN,-0.0068856073709511,0.011013075210542305,0.0827634755423747,1.0336047286070504,0.47524589407092
2019-06-26,CRM,-0.002008701851935,0.02511866665583457,-0.03407395616794372,0.9748883914200467,0.47524589407092
2019-06-26,HON,-0.0020122815982329,0.007627429449734089,0.049813108540849305,1.012954249712872,0.47524589407092
2019-06-26,DOW,0.0152949262627093,0.019992932667725054,0.056741255561864594,1.0104628322308604,0.47524589407092
2019-06-27,AAPL,-0.0003003168478309,0.014168684373872312,0.1210488837876973,1.0447616545301814,0.2732877729546837
2019-06-27,MSFT,0.001642421824535,0.015659659891486443,0.07370764714403441,1.0224364104291652,0.2732877729546837
2019-06-27,JPM,0.003318527147561,0.01030702111331536,0.006767753913522394,0.9973382579467999,0.2732877729546837
2019-06-27,GS,0.0117253071348624,0.013898031756154271,0.0602082904104788,1.0370601586611312,0.2732877729546837
2019-06-27,NKE,0.0134462863289499,0.017022446033413657,0.06470256234327001,1.0131015566664512,0.2732877729546837
2019-06-27,DIS,-0.0078347982551554,0.012880635392328598,0.05880369860239129,1.010040756111554,0.2732877729546837
2019-06-27,IBM,0.0,0.010820638952562234,0.0671334958419508,1.0270813265996368,0.2732877729546837
2019-06-27,INTC,-0.0151482076104776,0.015094552778939199,0.0728654715599953,1.0265215460973456,0.2732877729546837
2019-06-27,KO,-0.0007824100006224,0.008022465849519841,0.0580595046311287,1.0056838243142423,0.2732877729546837
2019-06-27,MCD,0.0084086743932125,0.008269623230792842,0.0575699776990354,1.0155388308298032,0.2732877729546837
2019-06-27,MMM,-0.0022104125363302,0.011004268044732375,0.0619828942516743,1.0211056546748658,0.2732877729546837
2019-06-27,V,0.0009937559794446,0.011091920680696461,0.052202739364681304,1.0148422433280833,0.2732877729546837
2019-06-27,WMT,-0.0005447503119107,0.006120410192757146,0.0757484277812402,1.0240318686460899,0.2732877729546837
2019-06-27,CVX,-0.0066168393102566,0.01024252977046905,0.053982897229857704,1.0179546865547087,0.2732877729546837
2019-06-27,XOM,-0.0101827160755247,0.011423932320225318,0.0508346745478194,1.0148121122792608,0.2732877729546837
2019-06-27,CAT,0.0025898188711794,0.008859508025657563,0.11028728026029821,1.0600215003363664,0.2732877729546837
2019-06-27,BA,-0.0291247179235426,0.01808027134961093,0.04598658453948781,1.0191649265327762,0.2732877729546837
2019-06-27,AXP,0.0028320143137403,0.009343473820449366,0.0584881499158002,1.0217241104023878,0.2732877729546837
2019-06-27,HD,0.0029069653482307,0.010474134207480175,0.09412952612424562,1.02984877919035,0.2732877729546837
2019-06-27,UNH,0.0117879816915975,0.01201555169002517,0.02199428449105921,1.0064426699165863,0.2732877729546837
2019-06-27,PG,0.0004558271690584,0.010621673084432267,0.05345955970845289,1.0080367578797285,0.2732877729546837
2019-06-27,TRV,0.0033620985193913,0.008645295334654258,0.034371217974263096,0.9992718381830452,0.2732877729546837
2019-06-27,VZ,0.0045620827007322,0.016704922301788255,-0.013301689439046607,1.0018415021076001,0.2732877729546837
2019-06-27,CSCO,-0.015371173239461,0.016691519995776387,0.049679513550351696,1.0051703502385954,0.2732877729546837
