date,ticker,return,volatility,momentum,sma_ratio,vix_z
2019-04-01,AXP,0.0219578638576618,,,,
2019-04-01,HD,0.0195424621483086,,,,
2019-04-01,UNH,-0.0069564085562225,,,,
2019-04-01,PG,-0.0039402815456511,,,,
2019-04-01,TRV,0.0062702565134149,,,,
2019-04-01,VZ,-0.0006765053459655,,,,
2019-04-01,CSCO,0.0183368003309967,,,,
2019-04-01,MRK,0.0015629737137641,,,,
2019-04-01,JNJ,-0.0057945683454139,,,,
2019-04-01,AMGN,0.0094221527475384,,,,
2019-04-01,CRM,0.0177433112974667,,,,
2019-04-01,HON,0.0160456553893568,,,,
2019-04-01,DOW,0.0362190763202001,,,,
2019-04-02,AAPL,0.0145366255299455,,,,
2019-04-02,MSFT,0.0014282396877629,,,,
2019-04-02,JPM,0.0047782405081608,,,,
2019-04-02,GS,0.0038628514091461,,,,
2019-04-02,NKE,-0.0100904240110518,,,,
2019-04-02,DIS,-0.0048884099930116,,,,
2019-04-02,IBM,-0.0020935465447632,,,,
2019-04-02,INTC,-0.0027518283303862,,,,
2019-04-02,KO,-0.0032109164332546,,,,
2019-04-02,MCD,-0.0002125072646896,,,,
2019-04-02,MMM,0.0008969041923105,,,,
2019-04-02,V,0.0033063778615272,,,,
2019-04-02,WMT,-0.0089962231624033,,,,
2019-04-02,CVX,-8.024485203783627e-05,,,,
2019-04-02,XOM,-0.0042824921130908,,,,
2019-04-02,CAT,-0.0004276073936758,,,,
2019-04-02,BA,-0.0020176409499386,,,,
2019-04-02,AXP,-0.0062668344453375,,,,
2019-04-02,HD,-0.006798389622321,,,,
2019-04-02,UNH,-0.0046019648879409,,,,
2019-04-02,PG,0.0010611978503454,,,,
2019-04-02,TRV,-0.0087666680249191,,,,
2019-04-02,VZ,-0.0094771047571867,,,,
2019-04-02,CSCO,0.0056381433425549,,,,
2019-04-02,MRK,-0.001080543222854,,,,
2019-04-02,JNJ,-0.0091376730569856,,,,
2019-04-02,AMGN,0.0034414618745994,,,,
2019-04-02,CRM,-0.0041569373941254,,,,
2019-04-02,HON,-0.0026629860961521,,,,
2019-04-02,DOW,0.0514017320715365,,,,
2019-04-03,AAPL,0.0068551586149541,,,,
2019-04-03,MSFT,0.0065443467574597,,,,
2019-04-03,JPM,0.0019972944762693,,,,
2019-04-03,GS,0.0170127116897895,,,,
2019-04-03,NKE,0.0011851891085132,,,,
2019-04-03,DIS,0.0050017343158086,,,,
2019-04-03,IBM,0.0044059331367074,,,,
2019-04-03,INTC,0.0206032937397036,,,,
2019-04-03,KO,-0.0083744089422634,,,,
2019-04-03,MCD,0.0,,,,
2019-04-03,MMM,0.0047139995543727,,,,
2019-04-03,V,0.0043099751830253,,,,
2019-04-03,WMT,0.0025791844969169,,,,
2019-04-03,CVX,-0.0083245914789902,,,,
2019-04-03,XOM,-0.0058984597121947,,,,
2019-04-03,CAT,-0.0066339386550575,,,,
2019-04-03,BA,-0.0153807471471194,,,,
2019-04-03,AXP,-0.003963960324521,,,,
2019-04-03,HD,0.0221295667041503,,,,
2019-04-03,UNH,0.0058507487170103,,,,
2019-04-03,PG,-0.000578022207843,,,,
2019-04-03,TRV,-0.001535298297802,,,,
2019-04-03,VZ,0.005808905839451,,,,
2019-04-03,CSCO,0.0061496069225011,,,,
2019-04-03,MRK,-0.0003602940540099,,,,
2019-04-03,JNJ,-0.0039215271149628,,,,
2019-04-03,AMGN,0.0025465455788844,,,,
2019-04-03,CRM,0.0131457938713195,,,,
2019-04-03,HON,-0.0046575511307933,,,,
2019-04-03,DOW,0.0112000658577131,,,,
2019-04-04,AAPL,0.0017405870143816,,,,
2019-04-04,MSFT,-0.0050847992177377,,,,
2019-04-04,JPM,0.0096603956878686,,,,
2019-04-04,GS,0.0068209490195687,,,,
2019-04-04,NKE,0.0095892201046634,,,,
2019-04-04,DIS,0.019818710760262,,,,
2019-04-04,IBM,-0.0059180476462736,,,,
2019-04-04,INTC,0.0079307741920526,,,,
2019-04-04,KO,0.0064965209468825,,,,
2019-04-04,MCD,0.0080697937322606,,,,
2019-04-04,MMM,0.0089145758467394,,,,
2019-04-04,V,-0.0051747456987304,,,,
2019-04-04,WMT,0.0094658168002059,,,,
2019-04-04,CVX,0.0073454324991317,,,,
2019-04-04,XOM,0.0142155696726593,,,,
2019-04-04,CAT,0.0062472131087103,,,,
2019-04-04,BA,0.0289026533721901,,,,
2019-04-04,AXP,-0.0004534843686745,,,,
2019-04-04,HD,0.0092645970772922,,,,
2019-04-04,UNH,0.0063047943396015,,,,
2019-04-04,PG,-0.0025076744810481,,,,
2019-04-04,TRV,-0.0005854952442466,,,,
2019-04-04,VZ,0.0020384797164803,,,,
2019-04-04,CSCO,-0.0025324877372546,,,,
2019-04-04,MRK,-0.0159892302156448,,,,
2019-04-04,JNJ,-0.0116642001774903,,,,
2019-04-04,AMGN,-0.0030584820881806,,,,
2019-04-04,CRM,-0.025212333809043,,,,
2019-04-04,HON,0.0048666028767716,,,,
2019-04-04,DOW,0.0497538511396273,,,,
2019-04-05,AAPL,0.0066940133336437,,,,
2019-04-05,MSFT,0.0044404001312339,,,,
2019-04-05,JPM,-0.0023680981669784,,,,
2019-04-05,GS,0.0007414072124716,,,,
2019-04-05,NKE,0.0014069725893546,,,,
2019-04-05,DIS,0.0021786795526639,,,,
2019-04-05,IBM,0.0035018761764045,,,,
2019-04-05,INTC,-0.0057224021754438,,,,
2019-04-05,KO,-0.0002151260449934,,,,
2019-04-05,MCD,0.0044243925187015,,,,
2019-04-05,MMM,0.0017673789821848,,,,
2019-04-05,V,6.320848929575185e-05,,,,
2019-04-05,WMT,0.0073389066516835,,,,
2019-04-05,CVX,0.0129805008516648,,,,
2019-04-05,XOM,0.0053625083804114,,,,
2019-04-05,CAT,0.0016412075563139,,,,
2019-04-05,BA,-0.0099277486740714,,,,
2019-04-05,AXP,0.0076278684278998,,,,
2019-04-05,HD,0.0080317828905014,,,,
2019-04-05,UNH,0.0056188295456791,,,,
2019-04-05,PG,0.0021270570776741,,,,
2019-04-05,TRV,-0.0008790479369751,,,,
2019-04-05,VZ,0.0016952295207155,,,,
2019-04-05,CSCO,0.0012691628757897,,,,
2019-04-05,MRK,-0.0085522689682112,,,,
2019-04-05,JNJ,0.0044994950615804,,,,
2019-04-05,AMGN,0.0160141777521427,,,,
2019-04-05,CRM,0.0002523369175242,,,,
2019-04-05,HON,0.0039110497443863,,,,
2019-04-05,DOW,-0.0413666348878126,,,,
2019-04-08,AAPL,0.0157359692541871,,,,
2019-04-08,MSFT,0.000333542082141,,,,
2019-04-08,JPM,0.0032285930715743,,,,
2019-04-08,GS,0.0007904429149603,,,,
2019-04-08,NKE,-0.0078453083224816,,,,
2019-04-08,DIS,-0.0003478666584001,,,,
2019-04-08,IBM,0.0007675539980249,,,,
2019-04-08,INTC,0.0014390123740803,,,,
2019-04-08,KO,0.0017216814486629,,,,
2019-04-08,MCD,-0.0045093968218686,,,,
2019-04-08,MMM,-0.0018104661473091,,,,
2019-04-08,V,0.0006342768827583,,,,
2019-04-08,WMT,0.0040472390581904,,,,
2019-04-08,CVX,0.002056822348013,,,,
2019-04-08,XOM,0.0061823731695946,,,,
2019-04-08,CAT,-0.0038469644871426,,,,
2019-04-08,BA,-0.0444211927254774,,,,
2019-04-08,AXP,-0.0023433126597409,,,,
2019-04-08,HD,0.0073740825462449,,,,
2019-04-08,UNH,-0.0001205945806166,,,,
2019-04-08,PG,0.0127351660442405,,,,
2019-04-08,TRV,-0.0038123006442717,,,,
2019-04-08,VZ,0.0006769633152672,,,,
2019-04-08,CSCO,0.005071820750806,,,,
2019-04-08,MRK,-0.0024649392135036,,,,
2019-04-08,JNJ,-0.0002939027177939,,,,
2019-04-08,AMGN,-0.002712084811355,,,,
2019-04-08,CRM,-0.0005675661328505,,,,
2019-04-08,HON,0.0022265736778135,,,,
2019-04-08,DOW,-0.0015723640417039,,,,
2019-04-09,AAPL,-0.0029986161645934,,,,
2019-04-09,MSFT,-0.0054196564301246,,,,
2019-04-09,JPM,-0.0073828029557626,,,,
2019-04-09,GS,-0.0094793246896343,,,,
2019-04-09,NKE,-0.0053108879155185,,,,
2019-04-09,DIS,0.0165275942016349,,,,
2019-04-09,IBM,-0.0089265597691506,,,,
2019-04-09,INTC,-0.0064655782750747,,,,
2019-04-09,KO,0.0025776301519859,,,,
2019-04-09,MCD,0.001211392331551,,,,
2019-04-09,MMM,-0.014231286576936,,,,
2019-04-09,V,-0.0016480542820718,,,,
2019-04-09,WMT,-0.0054421498402199,,,,
2019-04-09,CVX,-0.0089990716144559,,,,
2019-04-09,XOM,-0.0128915557861462,,,,
2019-04-09,CAT,-0.0248179232446106,,,,
2019-04-09,BA,-0.0146319077400731,,,,
2019-04-09,AXP,-0.0076781228022203,,,,
2019-04-09,HD,-0.0130186527782184,,,,
2019-04-09,UNH,0.0001606294261322,,,,
2019-04-09,PG,-0.0029531977122515,,,,
2019-04-09,TRV,-0.0050779111707428,,,,
2019-04-09,VZ,-0.0021697752858056,,,,
2019-04-09,CSCO,-0.0055864593673747,,,,
2019-04-09,MRK,-0.0018528003810041,,,,
2019-04-09,JNJ,-0.0041866680473808,,,,
2019-04-09,AMGN,-0.0097496679040135,,,,
2019-04-09,CRM,-0.0094654246864138,,,,
2019-04-09,HON,-0.0074662800649529,,,,
2019-04-09,DOW,-0.0153979079195153,,,,
2019-04-10,AAPL,0.0056141450311189,,,,
2019-04-10,MSFT,0.0076290826544764,,,,
2019-04-10,JPM,0.0044818162560378,,,,
2019-04-10,GS,0.0117633422257728,,,,
2019-04-10,NKE,0.0071190250298023,,,,
2019-04-10,DIS,0.0025671016507859,,,,
2019-04-10,IBM,0.00640356278423,,,,
2019-04-10,INTC,0.0077729736891218,,,,
2019-04-10,KO,-0.0006429517494759,,,,
2019-04-10,MCD,-0.0045243428397656,,,,
2019-04-10,MMM,0.000707777349846,,,,
2019-04-10,V,0.0067941241555329,,,,
2019-04-10,WMT,0.0092208506972188,,,,
2019-04-10,CVX,-0.000398161127282,,,,
2019-04-10,XOM,-0.0045159053513265,,,,
2019-04-10,CAT,0.0086542637692093,,,,
2019-04-10,BA,-0.0111099783106343,,,,
2019-04-10,AXP,0.0028219477335968,,,,
2019-04-10,HD,-0.0073170915152181,,,,
2019-04-10,UNH,-0.0110935037887793,,,,
2019-04-10,PG,-9.557185755770804e-05,,,,
2019-04-10,TRV,0.0019971529046189,,,,
2019-04-10,VZ,0.0035958071913468,,,,
2019-04-10,CSCO,0.0115982587406153,,,,
2019-04-10,MRK,0.0002474212908187,,,,
2019-04-10,JNJ,7.377225511229213e-05,,,,
2019-04-10,AMGN,0.0047154448615918,,,,
2019-04-10,CRM,0.0208319907277816,,,,
2019-04-10,HON,-0.0054709425704412,,,,
2019-04-10,DOW,-0.0099520960547691,,,,
2019-04-11,AAPL,-0.0083240242819884,,,,
2019-04-11,MSFT,0.0011647873476072,,,,
2019-04-11,JPM,0.0084486986651142,,,,
2019-04-11,GS,-0.0007386680287345,,,,
2019-04-11,NKE,0.0014138977059006,,,,
2019-04-11,DIS,-0.0047797386846796,,,,
2019-04-11,IBM,0.0053137338673654,,,,
2019-04-11,INTC,0.0008967158709545,,,,
2019-04-11,KO,0.0015011189007241,,,,
2019-04-11,MCD,-0.0017966915644596,,,,
2019-04-11,MMM,0.0066944003750406,,,,
2019-04-11,V,-0.0044147587522513,,,,
2019-04-11,WMT,0.0120481079281067,,,,
2019-04-11,CVX,0.0039842613776313,,,,
2019-04-11,XOM,0.0047818127798899,,,,
2019-04-11,CAT,0.0097434492985799,,,,
2019-04-11,BA,0.0143037441073254,,,,
2019-04-11,AXP,-0.0028140067536162,,,,
2019-04-11,HD,0.0102792078257709,,,,
2019-04-11,UNH,-0.0431248354035732,,,,
2019-04-11,PG,0.0009556359823561,,,,
2019-04-11,TRV,0.0060537018347348,,,,
2019-04-11,VZ,-0.0008530271944193,,,,
2019-04-11,CSCO,-0.0039413157566199,,,,
2019-04-11,MRK,-0.0121257099472567,,,,
2019-04-11,JNJ,-0.0027290998849605,,,,
2019-04-11,AMGN,-0.0091802642708903,,,,
2019-04-11,CRM,0.0030578024514658,,,,
2019-04-11,HON,0.0058134479735107,,,,
2019-04-11,DOW,-0.0147188492982845,,,,
2019-04-12,AAPL,-0.0004023139033146,,,,
2019-04-12,MSFT,0.0051525160958771,,,,
2019-04-12,JPM,0.0468791722152177,,,,
2019-04-12,GS,0.0247003502050873,,,,
2019-04-12,NKE,0.0145877517576187,,,,
2019-04-12,DIS,0.1154373285508634,,,,
2019-04-12,IBM,0.0039644215752179,,,,
2019-04-12,INTC,0.0111112093413598,,,,
2019-04-12,KO,0.0006422002688888,,,,
2019-04-12,MCD,0.0144004428028248,,,,
2019-04-12,MMM,0.018217343246027,,,,
2019-04-12,V,0.0112755540132876,,,,
2019-04-12,WMT,0.0075397345540535,,,,
2019-04-12,CVX,-0.0494485523428881,,,,
2019-04-12,XOM,-0.0125687951059545,,,,
2019-04-12,CAT,0.0167781568625751,,,,
2019-04-12,BA,0.025610465032839,,,,
2019-04-12,AXP,0.0096494144486911,,,,
2019-04-12,HD,0.0117630158489525,,,,
2019-04-12,UNH,-0.0518223420592592,,,,
2019-04-12,PG,0.0029593999178041,,,,
2019-04-12,TRV,0.010566049598486,,,,
2019-04-12,VZ,0.003073672169144,,,,
2019-04-12,CSCO,0.0124100646744587,,,,
2019-04-12,MRK,-0.0051353178050134,,,,
2019-04-12,JNJ,0.0056951107861826,,,,
2019-04-12,AMGN,-0.0035917728892118,,,,
2019-04-12,CRM,-0.0001244336706558,,,,
2019-04-12,HON,0.0097575206868649,,,,
2019-04-12,DOW,0.0621238447402243,,,,
2019-04-15,AAPL,0.0018103778821334,,,,
2019-04-15,MSFT,0.0008269836598393,,,,
2019-04-15,JPM,-0.0114196282495967,,,,
2019-04-15,GS,-0.0381543433172257,,,,
2019-04-15,NKE,0.0068418050695076,,,,
2019-04-15,DIS,0.0152237259906786,,,,
2019-04-15,IBM,-0.0031174398266355,,,,
2019-04-15,INTC,-0.002481378536345,,,,
2019-04-15,KO,0.0055624646670358,,,,
2019-04-15,MCD,0.0013048015729502,,,,
2019-04-15,MMM,-0.0073130046140285,,,,
2019-04-15,V,0.0050116642947346,,,,
2019-04-15,WMT,0.0085663824333599,,,,
2019-04-15,CVX,0.0031732201661551,,,,
2019-04-15,XOM,-0.0033366192363532,,,,
2019-04-15,CAT,-0.00672798123638,,,,
2019-04-15,BA,-0.0110104984262485,,,,
2019-04-15,AXP,-0.0034262812851861,,,,
2019-04-15,HD,0.0049543047802811,,,,
2019-04-15,UNH,0.0312695567414786,,,,
2019-04-15,PG,0.0063774619579577,,,,
2019-04-15,TRV,-0.0067527818477215,,,,
2019-04-15,VZ,-0.000510930618605,,,,
2019-04-15,CSCO,0.0047967987444601,,,,
2019-04-15,MRK,-0.0113306545312868,,,,
2019-04-15,JNJ,0.0039710789132432,,,,
2019-04-15,AMGN,-0.0011494476004252,,,,
2019-04-15,CRM,-0.0038578277462228,,,,
2019-04-15,HON,-0.0028928838746994,,,,
2019-04-15,DOW,-0.0089190734443364,,,,
2019-04-16,AAPL,0.0001004972810794,,,,
2019-04-16,MSFT,-0.0023132250376174,,,,
2019-04-16,JPM,0.0105513117810971,,,,
2019-04-16,GS,0.0096542287515519,,,,
2019-04-16,NKE,0.0111711283360984,,,,
2019-04-16,DIS,-0.0162073349244499,,,,
2019-04-16,IBM,0.0086170214189964,,,,
2019-04-16,INTC,0.0076405423323124,,,,
2019-04-16,KO,-0.0010638296810776,,,,
2019-04-16,MCD,-0.0007816933844431,,,,
2019-04-16,MMM,0.0049579451504042,,,,
2019-04-16,V,-0.0013086987997015,,,,
2019-04-16,WMT,0.0048814611997212,,,,
2019-04-16,CVX,0.0085732126521493,,,,
2019-04-16,XOM,0.0068195448887091,,,,
2019-04-16,CAT,0.0126920185991228,,,,
2019-04-16,BA,0.0166729435871997,,,,
2019-04-16,AXP,0.0122137752329878,,,,
2019-04-16,HD,-0.0019034094975189,,,,
2019-04-16,UNH,-0.0401389741595709,,,,
2019-04-16,PG,0.0065259987159937,,,,
2019-04-16,TRV,0.0113311532186377,,,,
2019-04-16,VZ,0.001362671192935,,,,
2019-04-16,CSCO,0.0068951836321473,,,,
2019-04-16,MRK,-0.012351987260908,,,,
2019-04-16,JNJ,0.0109874142713859,,,,
2019-04-16,AMGN,-0.0164747440066007,,,,
2019-04-16,CRM,-0.0087449853902944,,,,
2019-04-16,HON,0.005308663246021,,,,
2019-04-16,DOW,0.0124607717159497,,,,
2019-04-17,AAPL,0.0194727799229657,,,1.0429860520177692,
2019-04-17,MSFT,0.0082801448097555,,,1.0213563814756512,
2019-04-17,JPM,0.0288030647296395,,,1.0942116110795215,
